timestamp_utc,model_version,scan_type,ticker,technical_score,positioning_score,sentiment_score,news_score,base_score,regime_modifier,sector_rotation_modifier,earnings_modifier,cross_ticker_modifier,seasonality_modifier,macro_modifier,final_score,signal_surfaced,direction,structure_recommended,ev_per_dollar,rr_ratio,entry_lower,entry_upper,stop_loss,target,notes,event_gate_blocked,event_gate_trigger
2026-09-01T20:32:24.605740+00:00,v2.2.119,post_close,"LLY,PFE,MRK,ABBV,UNH,JNJ,AMGN,GILD,BMY,VRTX,TMO,ABT,ISRG,SYK",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='patient death' source='finance.yahoo.com',True,patient death
2026-09-01T20:32:25.057396+00:00,v2.2.119,critical,MRK,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='patient death',False,patient death
2026-09-01T20:32:25.522467+00:00,v2.2.119,critical,MRK,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='patient death',False,patient death
2026-09-01T20:32:51.682940+00:00,v2.2.119,critical,BMY,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='patient death',False,patient death
2026-09-01T20:33:58.266555+00:00,v2.2.119,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-01T20:33:58.744920+00:00,v2.2.119,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-01T20:33:59.312578+00:00,v2.2.119,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-02T12:42:05.959255+00:00,v2.2.122,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='guidance cut' source='finance.yahoo.com',True,guidance cut
2026-09-02T12:42:11.182317+00:00,v2.2.122,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='finance.yahoo.com',True,boycott
2026-09-02T20:32:06.770786+00:00,v2.2.122,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='cnbc.com',True,tariff
2026-09-02T20:32:07.175419+00:00,v2.2.122,critical,MU,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-02T20:39:48.766112+00:00,v2.2.122,post_close,"LLY,PFE,MRK,ABBV,UNH,JNJ,AMGN,GILD,BMY,VRTX,TMO,ABT,ISRG,SYK",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='patient death',False,patient death
2026-09-02T20:39:49.358868+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-02T20:39:49.891702+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-03T12:43:29.709463+00:00,v2.2.122,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='guidance cut' source='finance.yahoo.com',True,guidance cut
2026-09-03T12:43:35.452836+00:00,v2.2.122,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='finance.yahoo.com',True,boycott
2026-09-03T20:34:53.403336+00:00,v2.2.122,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-03T20:34:53.996114+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-03T20:34:54.402170+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-03T21:24:21.181529+00:00,v2.2.122,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='cnbc.com',True,tariff
2026-09-03T21:26:20.702067+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='guidance cut' source='yahoo.com',True,guidance cut
2026-09-03T21:26:24.281863+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='finance.yahoo.com',True,boycott
2026-09-04T20:34:10.930925+00:00,v2.2.122,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-04T20:34:11.609682+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-04T20:34:12.135233+00:00,v2.2.122,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-07T12:40:47.339196+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-07T12:40:47.780147+00:00,v2.2.125,critical,NVDA,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-07T12:48:50.634013+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='guidance cut' source='yahoo.com',True,guidance cut
2026-09-07T12:49:08.620899+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='Truthout',True,boycott
2026-09-07T20:33:43.859045+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-07T20:33:44.310657+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-07T20:33:44.779482+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-08T12:34:33.205929+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-08T12:39:06.322107+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='guidance cut' source='Yahoo Finance',True,guidance cut
2026-09-08T12:39:12.099275+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='Truthout',True,boycott
2026-09-08T20:30:49.787451+00:00,v2.2.125,critical,TSM,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-08T20:30:50.388218+00:00,v2.2.125,critical,TSM,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-08T20:33:50.559018+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-08T20:33:50.985168+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='guidance cut',False,guidance cut
2026-09-08T20:33:53.032398+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-09T12:36:12.477621+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='seekingalpha.com',True,tariff
2026-09-09T12:43:31.512551+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='Truthout',True,boycott
2026-09-09T20:34:34.238486+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-09T20:34:34.698057+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-10T12:35:52.681559+00:00,v2.2.125,pre_market,NVDA,,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=ticker trigger='DOJ investigation' source='finance.yahoo.com',True,DOJ investigation
2026-09-10T12:35:53.074104+00:00,v2.2.125,critical,NVDA,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='DOJ investigation',False,DOJ investigation
2026-09-10T12:36:18.934865+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='seekingalpha.com',True,tariff
2026-09-10T12:42:37.032659+00:00,v2.2.125,pre_market,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='boycott' source='Truthout',True,boycott
2026-09-10T20:30:35.379449+00:00,v2.2.125,critical,NVDA,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-10T20:34:41.591202+00:00,v2.2.125,post_close,NVDA,,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='DOJ investigation',False,DOJ investigation
2026-09-10T20:34:42.107278+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-10T20:34:42.793567+00:00,v2.2.125,post_close,"AMZN,TSLA,HD,NKE,SBUX,TGT,MCD,BKNG,TJX,LOW,ORLY",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='boycott',False,boycott
2026-09-11T12:35:35.065639+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-11T20:30:35.382457+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='export ban' source='yahoo.com',True,export ban
2026-09-11T20:30:35.816760+00:00,v2.2.125,critical,NVDA,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='export ban',False,export ban
2026-09-11T20:34:46.144841+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-14T20:34:36.306213+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='export ban',False,export ban
2026-09-16T10:26:15.228327+00:00,v2.2.125,pre_market,NVDA,23.09,6.69,8.75,6.26,51.45,-5.0,-15.0,0.0,0.0,2.0,0.0,38.45,False,bullish,,,,,,,,,False,
2026-09-16T10:26:15.984540+00:00,v2.2.125,pre_market,AMD,31.0,5.58,8.75,5.84,53.16,-5.0,-15.0,0.0,0.0,2.0,0.0,40.16,False,bullish,,,,,,,,,False,
2026-09-16T10:26:17.522176+00:00,v2.2.125,pre_market,AVGO,30.69,10.94,8.75,2.15,48.25,5.0,5.0,0.0,0.0,-2.0,-0.0,51.25,False,bearish,,,,,,,,,False,
2026-09-16T10:26:18.660426+00:00,v2.2.125,pre_market,TSM,27.59,15.81,8.75,5.74,65.48,-5.0,-15.0,0.0,0.0,2.0,0.0,47.48,False,bullish,,,,,,,,Geopolitical risk ticker (-5 confidence penalty applied),False,
2026-09-16T10:26:19.303839+00:00,v2.2.125,pre_market,MU,26.89,8.4,8.75,5.1,57.81,-5.0,-15.0,-5.0,0.0,2.0,0.0,39.81,False,bullish,,,,,,,,,False,
2026-09-16T10:27:20.469472+00:00,v2.2.125,pre_market,ASML,34.3,11.54,8.75,2.05,53.31,5.0,5.0,0.0,0.0,-2.0,-0.0,51.31,False,bearish,,,,,,,,Geopolitical risk ticker (-5 confidence penalty applied),False,
2026-09-16T10:27:21.009471+00:00,v2.2.125,pre_market,TXN,26.17,14.15,8.75,2.37,46.11,5.0,5.0,0.0,0.0,-2.0,-0.0,49.11,False,bearish,,,,,,,,,False,
2026-09-16T10:27:21.600930+00:00,v2.2.125,pre_market,ADI,27.92,10.44,8.75,0.29,40.73,5.0,5.0,0.0,0.0,-2.0,-0.0,43.73,False,bearish,,,,,,,,,False,
2026-09-16T10:27:22.242444+00:00,v2.2.125,pre_market,AMAT,30.43,11.28,8.75,2.47,48.26,5.0,5.0,0.0,0.0,-2.0,-0.0,51.26,False,bearish,,,,,,,,,False,
2026-09-16T10:27:23.032908+00:00,v2.2.125,pre_market,QCOM,35.07,9.64,8.75,6.77,64.23,-5.0,-7.690655862237729,0.0,0.0,2.0,0.0,58.54,False,bullish,,,,,,,,,False,
2026-09-16T10:27:23.612327+00:00,v2.2.125,pre_market,KLAC,34.42,10.51,8.75,2.78,53.12,5.0,5.0,0.0,0.0,-2.0,-0.0,56.12,False,bearish,,,,,,,,,False,
2026-09-16T10:27:24.571114+00:00,v2.2.125,pre_market,ZION,33.34,13.64,8.75,2.11,54.33,5.0,-0.0,0.0,0.0,-0.0,-0.0,59.33,False,bearish,,,,,,,,,False,
2026-09-16T10:27:35.427536+00:00,v2.2.125,pre_market,KEY,28.24,8.5,8.75,0.68,40.84,5.0,-0.0,0.0,0.0,-0.0,-0.0,45.84,False,bearish,,,,,,,,,False,
2026-09-16T10:27:46.600304+00:00,v2.2.125,pre_market,HBAN,32.98,11.75,8.75,3.5,51.65,5.0,-0.0,0.0,0.0,-0.0,-0.0,56.65,False,bearish,,,,,,,,,False,
2026-09-16T10:27:47.595560+00:00,v2.2.125,pre_market,RF,37.12,15.32,8.75,3.5,61.77,5.0,-0.0,0.0,0.0,-0.0,-0.0,66.77,False,bearish,,,,,,,,,False,
2026-09-16T10:27:58.082947+00:00,v2.2.125,pre_market,FITB,32.73,9.4,8.75,2.75,50.96,5.0,-0.0,0.0,0.0,-0.0,-0.0,55.96,False,bearish,,,,,,,,,False,
2026-09-16T10:27:59.977798+00:00,v2.2.125,pre_market,CFG,35.11,9.9,8.75,3.5,52.01,5.0,-0.0,0.0,0.0,-0.0,-0.0,57.01,False,bearish,,,,,,,,,False,
2026-09-16T10:28:00.873393+00:00,v2.2.125,pre_market,TFC,32.35,12.5,8.75,3.42,51.02,5.0,-0.0,0.0,0.0,-0.0,-0.0,56.02,False,bearish,,,,,,,,,False,
2026-09-16T10:28:09.606560+00:00,v2.2.125,pre_market,MTB,35.55,15.79,8.75,2.67,57.52,5.0,-0.0,0.0,0.0,-0.0,-0.0,62.52,False,bearish,,,,,,,,,False,
2026-09-16T10:28:10.374005+00:00,v2.2.125,pre_market,CFR,21.25,4.96,8.75,3.5,43.13,-5.0,0.0,0.0,0.0,0.0,0.0,38.13,False,bullish,,,,,,,,,False,
2026-09-16T10:28:11.344562+00:00,v2.2.125,pre_market,PNFP,33.54,6.3,8.75,3.5,48.0,5.0,-0.0,0.0,0.0,-0.0,-0.0,53.0,False,bearish,,,,,,,,,False,
2026-09-16T10:28:12.409562+00:00,v2.2.125,pre_market,ONB,31.17,13.72,8.75,3.5,51.14,5.0,-0.0,0.0,0.0,-0.0,-0.0,56.14,False,bearish,,,,,,,,,False,
2026-09-16T10:28:13.380872+00:00,v2.2.125,pre_market,UMBF,37.18,10.71,8.75,3.5,53.42,5.0,-0.0,0.0,0.0,-0.0,-0.0,58.42,False,bearish,,,,,,,,,False,
2026-09-16T10:28:14.563742+00:00,v2.2.125,pre_market,LLY,34.38,12.5,8.75,3.19,54.15,-2.0,-0.0,0.0,0.0,-0.0,-0.0,52.15,False,bearish,,,,,,,,,False,
2026-09-16T10:28:15.520473+00:00,v2.2.125,pre_market,PFE,28.99,14.1,8.75,4.0,57.84,-2.0,0.0,0.0,0.0,0.0,0.0,55.84,False,bullish,,,,,,,,,False,
2026-09-16T10:28:16.372716+00:00,v2.2.125,pre_market,MRK,28.57,7.1,8.75,5.89,53.65,-2.0,0.0,0.0,0.0,0.0,0.0,51.65,False,bullish,,,,,,,,,False,
2026-09-16T10:28:17.326969+00:00,v2.2.125,pre_market,ABBV,33.27,10.69,8.75,3.23,59.95,-2.0,0.0,0.0,0.0,0.0,0.0,57.95,False,bullish,,,,,,,,,False,
2026-09-16T10:28:18.433356+00:00,v2.2.125,pre_market,UNH,31.45,9.61,8.75,1.96,47.77,-2.0,-0.0,0.0,0.0,-0.0,-0.0,45.77,False,bearish,,,,,,,,,False,
2026-09-16T10:28:19.361871+00:00,v2.2.125,pre_market,JNJ,31.35,7.7,8.75,6.13,59.26,-2.0,0.0,0.0,0.0,0.0,0.0,57.26,False,bullish,,,,,,,,,False,
2026-09-16T10:28:20.505627+00:00,v2.2.125,pre_market,AMGN,32.77,9.7,8.75,1.77,47.16,-2.0,-0.0,0.0,0.0,-0.0,-0.0,45.16,False,bearish,,,,,,,,,False,
2026-09-16T10:28:21.359020+00:00,v2.2.125,pre_market,GILD,29.32,12.24,8.75,7.46,58.43,-2.0,0.0,0.0,0.0,0.0,0.0,56.43,False,bullish,,,,,,,,,False,
2026-09-16T10:28:22.431224+00:00,v2.2.125,pre_market,BMY,23.75,9.85,8.75,4.99,53.18,-2.0,0.0,0.0,0.0,0.0,0.0,51.18,False,bullish,,,,,,,,,False,
2026-09-16T10:28:23.423375+00:00,v2.2.125,pre_market,VRTX,20.56,7.92,8.75,3.25,45.14,-2.0,0.0,0.0,0.0,0.0,0.0,43.14,False,bullish,,,,,,,,,False,
2026-09-16T10:28:25.412190+00:00,v2.2.125,pre_market,TMO,32.38,6.03,8.75,8.39,60.8,-2.0,0.0,0.0,0.0,0.0,0.0,58.8,False,bullish,,,,,,,,,False,
2026-09-16T10:28:26.210916+00:00,v2.2.125,pre_market,ABT,15.46,11.5,8.75,2.5,44.21,-2.0,0.0,0.0,0.0,0.0,0.0,42.21,False,bullish,,,,,,,,,False,
2026-09-16T10:28:27.070187+00:00,v2.2.125,pre_market,ISRG,29.61,8.45,8.75,5.91,55.38,-2.0,0.0,0.0,0.0,0.0,0.0,53.38,False,bullish,,,,,,,,,False,
2026-09-16T10:28:30.204034+00:00,v2.2.125,pre_market,SYK,34.3,9.97,8.75,2.73,49.34,-2.0,-0.0,0.0,0.0,-0.0,-0.0,47.34,False,bearish,,,,,,,,,False,
2026-09-16T10:28:30.941943+00:00,v2.2.125,pre_market,AMZN,22.87,9.83,8.75,3.74,40.52,5.0,5.0,0.0,0.0,-0.0,-0.0,45.52,False,bearish,,,,,,,,,False,
2026-09-16T10:28:32.052683+00:00,v2.2.125,pre_market,TSLA,35.83,5.14,8.75,6.39,54.27,-5.0,-15.0,0.0,0.0,0.0,0.0,39.27,False,bullish,,,,,,,,,False,
2026-09-16T10:28:32.995163+00:00,v2.2.125,pre_market,HD,32.48,7.88,8.75,2.75,46.97,5.0,5.0,0.0,0.0,-0.0,-0.0,51.97,False,bearish,,,,,,,,,False,
2026-09-16T10:28:34.028504+00:00,v2.2.125,pre_market,NKE,27.33,14.1,8.75,3.03,46.8,5.0,5.0,-5.0,0.0,-0.0,-0.0,46.8,False,bearish,,,,,,,,,False,
2026-09-16T10:28:35.170494+00:00,v2.2.125,pre_market,SBUX,32.18,8.95,8.75,3.24,51.12,5.0,5.0,0.0,0.0,-0.0,-0.0,56.12,False,bearish,,,,,,,,,False,
2026-09-16T10:28:36.012145+00:00,v2.2.125,pre_market,TGT,27.66,8.1,8.75,3.48,53.99,-5.0,-15.0,0.0,0.0,0.0,0.0,38.99,False,bullish,,,,,,,,,False,
2026-09-16T10:28:37.102289+00:00,v2.2.125,pre_market,MCD,29.37,12.92,8.75,4.02,50.39,5.0,5.0,0.0,0.0,-0.0,-0.0,55.39,False,bearish,,,,,,,,,False,
2026-09-16T10:28:38.093934+00:00,v2.2.125,pre_market,BKNG,7.53,10.66,8.75,3.38,38.32,-5.0,-15.0,0.0,0.0,0.0,0.0,23.32,False,bullish,,,,,,,,,False,
2026-09-16T10:28:39.064366+00:00,v2.2.125,pre_market,TJX,30.89,11.5,8.75,2.74,47.21,5.0,5.0,0.0,0.0,-0.0,-0.0,52.21,False,bearish,,,,,,,,,False,
2026-09-16T10:28:40.052848+00:00,v2.2.125,pre_market,LOW,34.02,9.34,8.75,3.5,48.61,5.0,5.0,0.0,0.0,-0.0,-0.0,53.61,False,bearish,,,,,,,,,False,
2026-09-16T10:28:40.928890+00:00,v2.2.125,pre_market,ORLY,34.03,15.55,8.75,3.5,58.5,5.0,5.0,0.0,0.0,-0.0,-0.0,63.5,False,bearish,,,,,,,,,False,
2026-09-21T12:38:56.551826+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='finance.yahoo.com',True,tariff
2026-09-21T12:38:56.954416+00:00,v2.2.125,critical,TSM,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
2026-09-21T20:33:51.172613+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-22T12:40:24.207267+00:00,v2.2.125,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-22T20:34:26.252922+00:00,v2.2.125,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-23T12:36:35.357291+00:00,v2.2.128,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-23T20:33:55.141484+00:00,v2.2.128,post_close,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_EXPIRED — trigger='tariff',False,tariff
2026-09-24T12:38:25.546657+00:00,v2.2.128,pre_market,"NVDA,AMD,AVGO,TSM,MU,ASML,TXN,ADI,AMAT,QCOM,KLAC",,,,,,,,,,,,,False,,,,,,,,,EVENT_GATE_TRIGGERED — scope=sector trigger='tariff' source='yahoo.com',True,tariff
2026-09-24T20:31:28.097397+00:00,v2.2.128,critical,MU,,,,,,,,,,,,,False,,,,,,,,,OPEN POSITION CRITICAL EVENT ALERT — trigger='tariff',False,tariff
